Date,High,Low,Last,Bid,Ask,Volume,VWAP
2017-09-17,3772.52,3463.0,3699.54,3692.55,3699.54,11659.61029743,3624.26
2017-09-16,3872.9,3500.0,3700.79,3690.38,3700.94,23999.47960285,3667.04
2017-09-15,3820.0,2972.01,3772.43,3769.96,3772.51,61852.84728682,3359.13
2017-09-14,3934.74,3251.29,3313.98,3303.01,3313.87,39316.8652252,3562.2
2017-09-13,4182.28,3720.01,3932.7,3927.56,3932.62,29213.08240847,3900.85
2017-09-12,4377.65,4080.0,4179.0,4179.0,4182.42,13123.9793448,4233.81
2017-09-11,4353.49,4092.4,4220.31,4209.41,4218.99,11319.2572681,4213.49
2017-09-10,4334.38,4010.0,4250.09,4250.13,4255.99,14626.18244941,4145.78
2017-09-09,4379.78,4164.0,4329.29,4322.85,4329.3,10648.36017792,4281.65
2017-09-08,4679.97,4125.99,4293.48,4293.42,4293.48,22944.54370826,4374.39
2017-09-07,4674.34,4475.0,4618.0,4614.5,4618.0,9447.80757287,4585.39
2017-09-06,4649.23,4356.42,4603.2,4602.71,4603.2,17167.63667577,4521.79
2017-09-05,4449.45,4001.93,4448.12,4441.72,4447.99,20577.86334486,4227.99
2017-09-04,4624.72,4058.5,4315.92,4302.27,4315.92,24956.34188567,4305.12
2017-09-03,4700.0,4385.0,4581.69,4580.46,4581.69,11151.40743169,4551.55
2017-09-02,4979.9,4488.5,4493.63,4493.62,4493.63,17016.74711081,4689.19
2017-09-01,4935.0,4671.09,4880.1,4876.3,4880.1,15524.15554724,4803.45
2017-08-31,4765.21,4566.66,4741.48,4735.93,4741.49,8577.45351508,4677.47
2017-08-30,4642.22,4479.0,4573.76,4573.79,4579.84,8982.21841025,4565.54
2017-08-29,4649.78,4336.26,4590.0,4586.78,4590.0,11663.9143217,4496.53
2017-08-28,4399.72,4169.01,4365.1,4365.01,4371.13,8509.58052548,4289.09
2017-08-27,4393.3,4290.32,4339.8,4337.96,4339.8,4067.89204358,4338.37
2017-08-26,4372.2,4232.43,4333.03,4333.04,4341.03,6572.1508273,4303.7
2017-08-25,4449.98,4270.0,4362.47,4362.48,4369.0,9962.08581008,4357.11
2017-08-24,4327.77,4082.57,4314.16,4310.96,4314.16,10873.68454348,4180.53
2017-08-23,4248.97,4011.09,4122.97,4110.52,4123.0,14859.05521902,4144.57
2017-08-22,4139.31,3600.0,4054.37,4045.6,4054.37,23793.83465471,3893.9
2017-08-21,4099.03,3949.78,3995.26,3995.26,4000.71,9592.87691456,4012.54
2017-08-20,4130.0,4000.0,4098.97,4091.01,4098.9,6157.07701149,4057.59
2017-08-19,4188.0,3900.0,4100.0,4095.64,4099.99,15205.56746607,4032.02
2017-08-18,4368.0,3964.96,4117.47,4102.48,4105.78,17248.93526406,4184.49
2017-08-17,4480.0,4167.21,4317.64,4300.42,4318.48,14856.31334303,4340.18
2017-08-16,4364.0,3926.06,4322.4,4322.43,4328.88,12524.012282,4184.88
2017-08-15,4400.0,3800.0,4178.36,4168.06,4178.33,25827.9635127,4104.78
2017-08-14,4328.0,3964.96,4254.89,4247.45,4254.0,13885.62596575,4204.92
2017-08-13,4190.0,3812.73,4090.0,4086.9,4090.0,16109.87626147,4002.22
2017-08-12,3934.0,3586.95,3838.63,3830.01,3838.71,12754.350785,3778.9
2017-08-11,3678.0,3390.67,3670.2,3671.0,3678.0,11473.56564319,3497.83
2017-08-10,3448.0,3293.01,3427.0,3427.0,3429.99,9122.30573363,3390.82
2017-08-09,3450.98,3178.72,3298.88,3293.01,3298.88,14215.37245604,3316.93
2017-08-08,3490.0,3300.0,3452.76,3447.19,3451.01,15731.80493109,3412.95
2017-08-07,3430.0,3186.0,3379.58,3379.62,3380.0,11963.68749942,3336.3
2017-08-06,3296.51,3146.1,3256.0,3247.0,3255.93,6082.97650971,3236.46
2017-08-05,3339.66,2840.65,3235.97,3235.85,3235.97,16966.48395127,3162.93
2017-08-04,2877.52,2765.91,2853.04,2853.02,2853.05,7653.19159959,2833.02
2017-08-03,2807.44,2676.7,2803.49,2798.1,2803.49,7991.96202949,2750.94
2017-08-02,2760.0,2650.0,2687.1,2687.13,2696.12,9445.0357138,2710.0
2017-08-01,2929.17,2615.0,2699.98,2691.37,2699.95,12426.01397776,2742.27
2017-07-31,2889.99,2680.01,2841.0,2841.01,2843.38,11076.35474487,2767.58
2017-07-30,2774.45,2569.69,2732.03,2726.89,2732.03,10935.17646685,2672.41
2017-07-29,2791.08,2631.78,2678.82,2678.5,2682.45,9556.17495516,2707.99
2017-07-28,2825.0,2645.0,2777.62,2776.25,2782.37,14388.26299078,2745.84
2017-07-27,2691.39,2494.01,2681.57,2681.57,2685.04,11909.71485859,2570.22
2017-07-26,2608.96,2400.0,2509.99,2502.66,2509.97,17585.92589383,2489.71
2017-07-25,2775.79,2450.0,2545.98,2537.84,2545.98,21254.92323475,2588.09
2017-07-24,2800.0,2701.0,2759.86,2755.1,2759.86,9866.98553842,2755.77
2017-07-23,2855.0,2640.0,2728.39,2721.11,2725.67,11062.58989345,2757.16
2017-07-22,2882.0,2644.59,2820.07,2820.07,2823.1,13064.0399008,2787.27
2017-07-21,2938.0,2611.39,2699.03,2695.02,2698.9,23548.66670306,2739.78
2017-07-20,2835.0,2242.0,2832.37,2832.37,2832.38,27956.04894775,2561.16
2017-07-19,2402.5,2223.0,2271.7,2269.01,2271.7,17164.48332039,2308.15
2017-07-18,2392.0,2164.0,2288.0,2288.0,2290.0,26895.13843564,2282.39
2017-07-17,2208.98,1901.0,2208.95,2205.99,2208.98,24973.24967068,2064.76
2017-07-16,2050.44,1830.0,1936.93,1934.57,1936.93,25926.4549277,1920.34
2017-07-15,2226.0,1978.0,2031.94,2025.85,2035.16,19156.18192474,2065.59
2017-07-14,2357.84,2140.0,2207.34,2200.66,2208.36,12447.04740331,2240.29
2017-07-13,2425.16,2312.93,2347.8,2347.8,2348.9,8549.68729556,2368.42
2017-07-12,2408.84,2239.54,2377.79,2376.94,2378.99,13301.01680085,2346.33
2017-07-11,2399.0,2242.62,2339.63,2336.69,2339.99,18718.55661405,2336.61
2017-07-10,2527.88,2315.0,2339.11,2338.0,2339.1,15638.98350079,2423.1
2017-07-09,2564.65,2501.0,2513.49,2510.0,2513.49,4368.9951278,2536.67
2017-07-08,2555.0,2462.0,2551.96,2550.0,2551.91,5844.96093896,2509.93
2017-07-07,2612.0,2475.0,2484.62,2482.0,2484.62,9042.49569392,2535.43
2017-07-06,2614.0,2522.0,2608.15,2602.46,2608.15,8544.504388,2583.64
2017-07-05,2623.0,2530.1,2597.31,2597.31,2599.57,10690.36681855,2567.7
2017-07-04,2639.47,2539.86,2590.4,2590.0,2590.4,9760.68893324,2596.89
2017-07-03,2595.0,2472.68,2564.13,2559.21,2562.93,11683.57038068,2534.55
2017-07-02,2517.5,2374.34,2504.39,2507.3,2509.99,8570.00386823,2440.67
2017-07-01,2517.11,2390.0,2424.96,2424.96,2427.0,8951.05250675,2449.25
2017-06-30,2565.01,2455.55,2462.73,2462.99,2463.49,8723.37654164,2522.01
2017-06-29,2594.78,2500.31,2547.01,2547.01,2547.02,8003.07758005,2556.85
2017-06-28,2593.0,2468.01,2551.51,2551.51,2552.16,12736.00093769,2533.72
2017-06-27,2524.08,2291.0,2521.9,2521.9,2524.08,19176.80409588,2389.11
2017-06-26,2550.03,2315.01,2425.14,2425.16,2428.69,21705.25609859,2449.74
2017-06-25,2635.72,2432.0,2483.38,2483.38,2490.97,10448.97473243,2541.08
2017-06-24,2724.96,2512.13,2553.73,2553.95,2557.35,13575.04019513,2625.01
2017-06-23,2745.0,2688.88,2701.26,2701.26,2703.76,7787.20541629,2716.89
2017-06-22,2740.0,2594.61,2709.63,2701.12,2709.43,11273.68983423,2679.89
2017-06-21,2789.0,2611.0,2651.04,2651.05,2654.93,15437.40336833,2702.89
2017-06-20,2783.0,2581.0,2750.0,2749.93,2750.0,15752.67553595,2672.3
2017-06-19,2596.0,2480.96,2582.15,2582.27,2589.0,10523.2865165,2552.63
2017-06-18,2674.4,2460.62,2503.87,2502.92,2503.87,9492.48467151,2554.65
2017-06-17,2674.39,2420.53,2665.5,2662.92,2674.14,10905.0606653,2559.48
2017-06-16,2540.0,2307.66,2458.25,2456.71,2458.25,14516.78427467,2448.49
2017-06-15,2516.2,2120.0,2408.64,2405.58,2410.0,37043.04243157,2313.16
2017-06-14,2801.0,2320.0,2388.45,2382.03,2386.51,28663.56958256,2589.56
2017-06-13,2783.62,2630.03,2700.4,2695.71,2700.4,16735.68973388,2714.51
2017-06-12,2980.0,2480.03,2632.99,2630.0,2632.99,30890.44750951,2723.79
2017-06-11,2961.46,2861.53,2952.76,2950.79,2952.24,7144.55602796,2908.92
2017-06-10,2912.98,2790.0,2879.65,2879.64,2879.65,9604.16431284,2855.24
2017-06-09,2868.23,2780.43,2809.99,2808.87,2809.99,7932.67108278,2825.39
2017-06-08,2815.0,2613.13,2811.34,2801.0,2811.28,13642.30639353,2744.39
2017-06-07,2893.28,2612.5,2712.99,2710.88,2712.98,16484.8984663,2788.02
2017-06-06,2933.0,2669.14,2860.15,2852.5,2860.15,26977.58081553,2815.04
2017-06-05,2689.09,2519.46,2675.15,2674.01,2676.56,11789.15804789,2606.94
2017-06-04,2570.0,2460.0,2527.43,2525.97,2527.43,9077.9120567,2522.86
2017-06-03,2584.34,2445.0,2562.53,2562.53,2562.54,11216.22857061,2520.68
2017-06-02,2476.07,2368.01,2475.05,2475.05,2475.41,12084.86825448,2423.49
2017-06-01,2456.39,2286.38,2380.22,2378.01,2380.22,18321.8104714,2388.73
2017-05-31,2334.0,2154.28,2307.02,2307.01,2307.02,16480.93146337,2260.35
2017-05-30,2339.08,2160.0,2187.87,2179.92,2186.92,13533.35665405,2267.18
2017-05-29,2350.0,2110.0,2268.6,2265.94,2269.5,12085.17896118,2255.0
2017-05-28,2313.96,2015.3,2160.48,2160.57,2162.68,15501.43068612,2185.31
2017-05-27,2339.94,1850.0,2051.12,2046.79,2049.58,26804.14303618,2072.41
2017-05-26,2599.12,2060.0,2271.67,2267.28,2271.0,30230.31573844,2342.76
2017-05-25,2760.1,2263.72,2376.05,2376.01,2377.6,31438.69294163,2534.68
2017-05-24,2481.75,2242.85,2390.41,2390.4,2396.07,21415.98148071,2379.12
2017-05-23,2268.12,2001.0,2251.24,2247.6,2251.24,14763.53325293,2186.72
2017-05-22,2230.34,2008.75,2043.0,2043.0,2044.81,15322.81284096,2118.37
2017-05-21,2063.11,1961.52,2020.85,2020.01,2021.5,6917.06748325,2019.68
2017-05-20,2004.0,1914.0,1999.6,2001.99,2004.0,12294.38003892,1968.25
2017-05-19,1969.99,1874.99,1960.52,1959.99,1960.0,14177.94695669,1924.97
2017-05-18,1881.0,1766.33,1880.89,1879.02,1880.89,11730.43222179,1823.92
2017-05-17,1840.42,1670.01,1772.51,1772.51,1779.54,17962.07554184,1774.01
2017-05-16,1750.0,1641.22,1710.46,1710.5,1711.5,16638.3610971,1707.18
2017-05-15,1784.0,1682.56,1734.99,1730.96,1734.99,12950.25107232,1724.1
2017-05-14,1815.0,1753.0,1780.0,1777.43,1781.99,4907.90440722,1782.02
2017-05-13,1785.82,1601.46,1768.05,1768.05,1768.99,11036.01980861,1689.37
2017-05-12,1834.41,1650.0,1728.85,1725.12,1728.57,16565.38913795,1752.59
2017-05-11,1892.0,1745.01,1825.92,1823.02,1825.0,14790.46113157,1830.51
2017-05-10,1794.21,1682.0,1761.51,1761.51,1761.94,11347.00206875,1747.24
2017-05-09,1760.4,1616.0,1724.8,1722.14,1724.8,17445.71622147,1706.26
2017-05-08,1643.36,1553.04,1642.0,1642.01,1643.36,18636.80890372,1587.99
2017-05-07,1565.0,1525.0,1562.15,1562.15,1562.36,7428.46635254,1539.5
2017-05-06,1578.97,1495.0,1557.59,1555.0,1557.59,8401.52053987,1539.2
2017-05-05,1609.0,1496.07,1531.16,1531.16,1532.29,15445.24983664,1555.38
2017-05-04,1623.01,1444.94,1521.73,1515.95,1521.73,19585.41971406,1539.85
2017-05-03,1516.04,1431.02,1502.96,1502.44,1502.96,10704.86384912,1477.57
2017-05-02,1481.73,1388.0,1446.19,1444.37,1446.25,9050.50132079,1437.83
2017-05-01,1425.0,1341.22,1397.63,1397.24,1397.63,8497.00229097,1384.84
2017-04-30,1356.0,1315.68,1352.91,1354.26,1356.0,3588.81463198,1333.7
2017-04-29,1342.8,1316.0,1333.02,1333.02,1337.0,4195.81040173,1330.74
2017-04-28,1347.02,1299.0,1323.84,1323.84,1324.91,7993.05990891,1321.21
2017-04-27,1342.02,1285.0,1333.54,1333.54,1334.11,6754.21288855,1319.12
2017-04-26,1330.0,1265.0,1294.8,1291.84,1292.69,8502.10100559,1293.8
2017-04-25,1280.0,1251.07,1272.74,1271.58,1272.74,5240.6920563,1266.68
2017-04-24,1254.0,1234.0,1253.62,1253.49,1253.62,2984.20887062,1242.37
2017-04-23,1248.99,1223.42,1239.22,1238.25,1239.22,3021.86888549,1236.52
2017-04-22,1247.15,1199.0,1242.56,1241.9,1242.93,3840.05640344,1227.73
2017-04-21,1252.32,1231.65,1242.59,1241.93,1242.38,4976.93750406,1241.57
2017-04-20,1243.88,1200.2,1232.51,1232.42,1234.54,6121.49750225,1221.84
2017-04-19,1209.99,1190.0,1201.52,1200.92,1201.0,5941.02225701,1198.6
2017-04-18,1210.0,1175.95,1201.53,1201.56,1202.36,5522.43316961,1203.14
2017-04-17,1192.5,1161.0,1180.95,1178.65,1181.96,3707.17172841,1178.81
2017-04-16,1179.3,1150.0,1173.25,1168.98,1169.94,2585.36537466,1161.89
2017-04-15,1192.5,1169.0,1172.87,1171.79,1172.87,1658.46947599,1180.33
2017-04-14,1193.0,1142.0,1169.98,1169.53,1169.99,9051.82152482,1166.22
2017-04-13,1219.45,1141.0,1173.35,1173.35,1174.3,7099.24827998,1179.1
2017-04-12,1224.57,1208.0,1212.4,1209.45,1212.89,3492.76307595,1215.89
2017-04-11,1229.0,1198.02,1222.75,1222.75,1223.58,3528.12670935,1212.46
2017-04-10,1219.71,1195.0,1208.97,1208.48,1208.97,3644.44026194,1207.73
2017-04-09,1216.87,1173.98,1210.62,1210.33,1210.62,4772.43501101,1196.35
2017-04-08,1197.3,1166.66,1181.97,1178.54,1181.97,2831.27448005,1185.2
2017-04-07,1202.0,1176.0,1185.57,1184.05,1185.57,5557.4620305,1190.43
2017-04-06,1201.37,1127.23,1194.89,1194.14,1194.88,9115.03806225,1168.64
2017-04-05,1145.0,1111.0,1128.49,1126.81,1127.51,5485.81394011,1127.23
2017-04-04,1162.93,1118.85,1137.95,1137.05,1137.81,7765.33812804,1141.37
2017-04-03,1152.0,1076.0,1146.03,1145.58,1146.88,10951.66044976,1125.4
2017-04-02,1100.0,1066.49,1092.63,1091.0,1092.92,7343.68306766,1083.15
2017-04-01,1097.0,1061.64,1079.07,1077.53,1079.08,5432.45805069,1078.02
2017-03-31,1081.0,1024.0,1076.7,1075.09,1076.79,11911.2908404,1053.34
2017-03-30,1050.17,1017.14,1027.56,1025.15,1027.56,8575.83197888,1031.77
2017-03-29,1059.43,1008.16,1034.76,1034.03,1034.76,9609.71269757,1031.98
2017-03-28,1068.26,1014.9,1040.61,1039.47,1040.07,9108.41282095,1046.26
2017-03-27,1040.0,946.08,1035.1,1033.84,1035.1,8481.59556979,1005.9
2017-03-26,997.0,937.52,946.15,946.08,951.61,9487.14826525,969.51
2017-03-25,955.59,891.33,949.2,948.31,949.2,14009.8110432,922.39
2017-03-24,1032.0,921.0,926.0,926.0,927.61,15351.69726392,980.98
2017-03-23,1054.4,1010.69,1023.02,1023.02,1023.42,6161.2273355,1036.98
2017-03-22,1115.15,988.0,1023.0,1023.87,1024.27,14117.92917523,1038.3
2017-03-21,1117.9,1030.82,1115.7,1114.12,1115.46,11040.82381973,1083.82
2017-03-19,1063.7,945.51,1034.8,1032.73,1034.79,12328.73684943,1009.16
2017-03-18,1099.0,944.36,949.21,945.5,949.21,21808.53828274,1015.39
2017-03-17,1187.99,1069.99,1087.88,1085.21,1086.99,16128.67488738,1123.51
2017-03-16,1259.99,1130.0,1174.58,1173.04,1174.62,15114.76270532,1198.99
2017-03-15,1260.0,1238.32,1259.97,1259.39,1259.97,3895.80791498,1251.53
2017-03-14,1260.0,1226.5,1244.17,1244.19,1245.9,5699.98675618,1245.52
2017-03-13,1249.02,1215.43,1242.48,1241.67,1242.48,5611.98996943,1235.09
2017-03-12,1198.0,1106.51,1176.58,1176.5,1177.0,7337.97835787,1161.01
2017-03-11,1350.0,975.0,1115.0,1112.55,1116.25,33463.22542441,1160.2
2017-03-10,1208.0,1135.01,1190.97,1189.71,1190.97,7657.51244319,1178.4
2017-03-09,1245.49,1145.5,1153.1,1149.32,1152.48,13411.10682291,1187.0
2017-03-08,1281.62,1175.97,1233.86,1233.04,1233.9,14450.03806839,1237.9
2017-03-07,1285.0,1251.0,1278.12,1278.01,1278.49,4249.61232437,1275.58
2017-03-06,1275.0,1240.0,1273.0,1269.98,1273.0,3026.02794114,1258.92
2017-03-05,1289.55,1230.0,1259.01,1259.01,1260.0,4951.27921119,1259.81
2017-03-04,1298.0,1255.0,1285.33,1285.33,1287.49,7545.47720312,1274.36
2017-03-03,1283.25,1215.0,1257.6,1256.22,1257.56,7762.1419202,1246.93
2017-03-02,1231.0,1188.3,1228.6,1228.6,1228.98,6011.30325017,1210.07
2017-03-01,1209.99,1176.27,1189.64,1189.64,1191.29,7561.81495003,1192.34
2017-02-28,1197.99,1169.0,1194.88,1194.55,1194.88,4640.04631514,1187.59
2017-02-27,1184.97,1133.0,1180.96,1179.05,1180.91,3540.37319934,1167.17
2017-02-26,1184.73,1127.0,1152.2,1151.79,1152.11,6238.43763039,1158.37
2017-02-25,1220.0,1091.1,1180.14,1180.14,1180.98,19591.08909445,1174.77
2017-02-24,1193.92,1120.73,1187.44,1183.58,1186.0,11759.08049149,1153.58
2017-02-23,1143.0,1098.16,1130.01,1130.02,1131.42,11674.38926566,1126.24
2017-02-22,1126.86,1077.0,1124.62,1124.63,1126.49,8390.03589452,1104.62
2017-02-21,1089.99,1044.39,1084.0,1083.99,1084.0,3669.81150743,1065.06
2017-02-20,1061.9,1039.07,1051.8,1050.64,1051.8,2270.8499116,1051.93
2017-02-19,1068.99,1046.14,1056.4,1056.0,1056.4,4471.97055627,1060.54
2017-02-18,1064.99,1031.98,1055.76,1054.24,1055.76,6082.95536369,1049.53
2017-02-17,1043.21,1010.75,1033.0,1032.7,1033.0,5999.43547507,1029.05
2017-02-16,1013.8,1000.97,1012.37,1010.75,1011.24,3097.35859974,1009.1
2017-02-15,1019.0,987.97,1008.88,1008.35,1008.88,6761.10511052,1006.66
2017-02-14,1007.89,975.1,1000.1,1000.09,1000.1,4576.49711255,994.51
2017-02-13,1011.97,991.98,1000.73,999.51,1000.73,2683.99735828,1002.34
2017-02-12,1020.0,987.62,1012.4,1011.01,1011.98,4472.49289526,1008.19
2017-02-11,1010.68,950.0,995.49,995.51,995.94,10731.08037327,977.66
2017-02-10,1074.69,913.73,986.0,985.19,986.0,25150.2995813,996.61
2017-02-09,1070.0,1025.0,1050.4,1051.7,1051.73,9630.17402537,1045.63
2017-02-08,1056.25,1021.3,1051.05,1051.21,1052.73,5371.92386833,1043.52
2017-02-07,1031.94,1005.1,1023.51,1023.51,1024.0,5084.04773826,1021.23
2017-02-06,1034.6,1004.7,1010.03,1010.01,1011.07,4343.0388117,1015.93
2017-02-05,1044.23,1004.0,1034.13,1033.17,1034.08,5757.29008581,1023.0
2017-02-04,1022.64,987.01,1015.06,1015.13,1016.99,10928.1058627,1009.32
2017-02-03,1011.65,973.12,1009.18,1008.29,1009.16,8269.16316156,994.32
2017-02-02,986.96,962.0,983.79,983.78,983.79,6949.71505872,970.41
2017-02-01,970.0,917.5,963.99,963.09,963.99,9510.54254047,949.2
2017-01-31,923.0,910.0,919.75,919.75,919.99,3120.87214383,917.94
2017-01-30,919.99,910.45,913.53,912.03,913.81,1348.91924469,915.29
2017-01-29,920.99,913.08,918.78,917.1,918.83,1173.51062995,917.52
2017-01-28,924.88,908.01,918.21,918.21,918.74,4830.9407142,917.86
2017-01-27,919.49,892.86,914.96,914.38,915.04,5168.64054058,907.69
2017-01-26,904.01,884.5,893.25,893.28,893.43,5291.57004633,893.11
2017-01-25,923.0,881.48,885.47,884.34,885.47,9382.68907803,903.32
2017-01-24,927.57,911.0,911.54,911.0,911.53,3545.39150609,920.18
2017-01-23,937.74,886.76,923.75,922.41,923.75,7166.6944789,916.63
2017-01-22,928.0,895.0,921.98,921.91,921.98,5863.69032563,916.09
2017-01-21,902.43,880.0,895.85,895.65,895.85,6617.7306711,893.82
2017-01-20,910.0,878.89,902.23,901.08,902.17,11097.13835679,895.0
2017-01-19,915.99,851.74,887.69,886.68,886.7,11181.27873935,879.11
2017-01-18,908.5,827.0,906.94,905.5,906.94,12265.00354099,878.62
2017-01-17,835.0,818.09,831.76,830.43,831.76,6167.01551601,828.25
2017-01-16,823.45,808.0,821.86,821.86,822.24,4223.47902233,816.58
2017-01-15,837.76,810.0,819.15,819.16,819.55,6622.72387278,826.97
2017-01-14,831.4,775.0,825.86,825.96,827.21,11409.48533002,808.51
2017-01-13,832.99,751.34,807.47,805.66,807.51,17400.14155465,783.46
2017-01-12,918.4,755.0,778.62,777.57,778.83,35894.11473651,820.76
2017-01-11,912.47,889.41,904.08,903.42,905.24,8535.59023149,902.61
2017-01-10,912.87,875.0,896.09,894.91,896.07,8716.19817474,892.6
2017-01-09,941.81,881.3,909.8,909.81,912.86,8937.51993066,913.92
2017-01-08,907.05,812.28,906.2,903.95,906.2,20400.76359103,863.89
2017-01-07,1026.99,871.0,895.5,895.5,895.95,27916.07095523,914.26
2017-01-06,1136.72,885.41,1004.74,1004.73,1004.74,36002.19322598,1005.3
2017-01-05,1139.89,1028.56,1114.0,1109.52,1113.97,21579.92925779,1088.47
2017-01-04,1039.0,999.99,1035.74,1035.57,1035.74,9090.09521751,1020.56
2017-01-03,1032.0,990.01,1011.51,1011.51,1012.11,8165.11322354,1013.01
2017-01-02,1005.0,960.53,997.8,996.75,997.8,6853.23392301,987.47
2017-01-01,966.37,944.11,966.3,966.34,966.37,4162.84975343,955.73
2016-12-31,970.0,931.0,959.54,958.81,959.54,10754.96268559,951.07
2016-12-30,980.74,950.0,969.99,969.56,969.99,7842.58845824,967.0
2016-12-29,976.96,929.49,976.96,976.49,976.96,12297.0091327,956.0
2016-12-28,936.42,891.0,930.34,930.29,930.34,7220.77311731,922.44
2016-12-27,905.18,888.0,897.0,896.34,898.92,3469.43422755,898.97
2016-12-26,894.97,859.0,890.67,889.74,890.65,4658.23642176,874.03
2016-12-25,918.5,878.89,892.61,892.6,892.61,6021.77416098,900.19
2016-12-24,920.0,858.93,914.5,913.99,914.48,16530.6324981,897.77
2016-12-23,875.0,827.29,858.94,858.95,859.92,12070.3884869,855.94
2016-12-22,834.97,796.82,832.75,832.04,833.03,9390.50396102,816.48
2016-12-21,803.0,787.1,798.83,798.74,800.14,4119.55450463,793.39
2016-12-20,794.39,787.01,791.0,791.0,791.03,3917.87027522,791.41
2016-12-19,790.99,780.0,788.67,788.34,788.64,2519.24374939,787.21
2016-12-18,790.88,780.36,788.52,788.29,788.43,2389.76188083,786.01
2016-12-17,782.46,771.24,781.31,781.31,781.33,3494.25575562,778.67
2016-12-16,779.08,771.0,776.3,774.64,776.28,3039.73554433,776.63
2016-12-15,781.0,770.74,777.09,777.04,777.09,2333.53127543,776.73
2016-12-14,793.27,765.1,775.35,775.01,775.94,4918.81400706,778.31
2016-12-13,779.0,768.96,776.9,777.0,778.0,2805.19133166,775.18
2016-12-12,772.28,764.01,768.97,768.19,768.97,1421.13041748,767.68
2016-12-11,774.12,768.11,772.28,772.27,772.28,2200.70812765,772.55
2016-12-10,773.99,766.29,769.57,769.21,769.57,2868.41656863,770.33
2016-12-09,772.01,762.29,766.84,766.29,766.84,4892.92633491,768.16
2016-12-08,769.61,751.78,764.05,764.05,765.46,4809.70243098,762.03
2016-12-07,759.9,747.99,758.97,758.97,758.98,6755.86183697,755.27
2016-12-06,762.09,743.0,749.5,749.5,750.2,5575.64780991,749.99
2016-12-05,762.96,752.41,762.0,761.98,762.0,3215.64241818,758.91
2016-12-04,770.99,752.41,762.97,760.86,762.93,2772.72364771,762.58
2016-12-03,778.07,750.77,769.99,770.04,770.91,8097.88532493,766.71
2016-12-02,754.98,740.18,751.55,751.54,751.55,6119.74848499,749.48
2016-12-01,744.49,727.0,742.06,742.05,742.06,6255.06189749,737.34
2016-11-30,733.29,721.0,730.76,730.03,730.72,5406.90035323,729.57
2016-11-29,732.44,724.1,729.54,729.53,730.99,4741.09119229,729.2
2016-11-28,732.0,722.44,727.32,726.16,727.32,3447.86947559,727.49
2016-11-27,737.56,722.3,729.91,729.91,729.97,2314.27671644,728.11
2016-11-26,737.07,728.0,736.96,736.96,737.07,3354.14113889,732.71
2016-11-25,741.15,729.0,735.63,735.63,735.64,4041.96351727,734.56
2016-11-24,749.98,729.92,740.18,740.17,740.18,4457.87834896,739.07
2016-11-23,750.0,730.27,749.13,747.64,749.11,5039.70408511,741.88
2016-11-22,739.2,727.08,736.76,736.76,736.92,4013.32813602,734.03
2016-11-21,753.82,714.0,727.03,727.03,727.09,5530.20909974,732.23
2016-11-20,755.07,742.63,750.75,750.02,750.75,1965.43652251,748.08
2016-11-19,752.95,731.31,748.98,748.02,748.98,4270.87817306,744.66
2016-11-18,749.98,732.22,736.8,735.5,736.8,6676.92813838,744.08
2016-11-17,742.87,708.44,739.71,739.7,739.71,11589.53448875,728.86
2016-11-16,716.54,703.05,711.69,711.7,711.71,5626.77039042,711.05
2016-11-15,705.89,697.14,703.83,703.82,704.99,7606.72273472,700.76
2016-11-14,702.89,683.23,700.38,700.38,701.45,6023.54019291,693.02
2016-11-13,716.39,701.0,701.13,701.13,702.11,2813.63219795,707.16
2016-11-12,720.94,712.24,716.39,716.2,716.39,3328.60491824,715.94
2016-11-11,722.0,707.0,714.47,714.47,714.48,4991.75328376,714.61
2016-11-10,740.86,705.45,721.5,720.28,721.33,9730.35960613,728.09
2016-11-09,712.92,701.02,709.26,708.15,709.26,5519.52592661,706.76
2016-11-06,714.36,697.92,711.88,711.87,711.88,2263.39637276,706.73
2016-11-05,707.34,694.71,701.36,701.36,702.57,2131.10499008,701.86
2016-11-04,707.67,671.07,702.98,702.82,702.98,5448.02186616,695.51
2016-11-03,745.19,670.32,675.33,675.58,678.55,12186.64795904,714.1
2016-11-02,735.0,717.32,735.0,732.0,734.5,3979.15183787,724.11
2016-11-01,737.0,695.38,724.87,724.87,725.01,6541.0354882,722.24
2016-10-31,706.97,683.6,697.75,697.58,697.59,4694.1539818,697.31
2016-10-30,715.0,691.49,694.02,692.25,694.02,3703.4830575,701.38
2016-10-29,717.99,682.59,711.39,711.25,713.73,4067.61444547,703.21
2016-10-28,687.23,677.05,685.68,685.7,686.92,3776.85335086,684.38
2016-10-27,685.89,665.59,680.75,680.75,680.99,4476.68687131,679.23
2016-10-26,677.0,645.97,669.82,668.01,669.77,7031.77080144,663.91
2016-10-25,657.58,643.0,657.48,657.47,657.48,5647.59483571,652.0
2016-10-24,652.25,640.0,649.0,648.14,648.97,4645.26969949,647.09
2016-10-23,656.0,647.51,651.02,649.5,649.88,2532.83030406,651.62
2016-10-22,656.0,628.57,654.66,653.53,654.66,4351.65175657,646.14
2016-10-21,632.36,627.5,628.99,628.99,629.0,3034.97408259,629.39
2016-10-20,630.22,625.0,627.69,627.69,628.96,2065.98058928,627.66
2016-10-19,638.04,624.13,627.06,627.06,627.96,4474.80485066,631.46
2016-10-18,637.8,631.52,635.31,635.36,635.5,2969.98486317,635.56
